stop,day,time_slot,total,corridor,percentage
Iyyappanthangal,Sun,17:30-18:00,104,Thiruvanmiyur,0.4697506676169326
Iyyappanthangal,Sun,17:30-18:00,104,Broadway,0.20487509526456782
Ramapuram,Wed,15:30-16:00,50,Thiruvanmiyur,1.0
Valasaravakkam,Sun,07:00-07:30,48,Vadapalani,0.6558582725386636
Valasaravakkam,Sun,07:00-07:30,48,Broadway,0.34414172746133637
Valasaravakkam,Mon,18:30-19:00,81,Vadapalani,0.3422836767069526
Valasaravakkam,Mon,18:30-19:00,81,Broadway,0.6577163232930474
Valasaravakkam,Sun,19:30-20:00,60,Vadapalani,0.3994500276109676
Valasaravakkam,Sun,19:30-20:00,60,Broadway,0.6005499723890325
Iyyappanthangal,Thu,19:00-19:30,60,Vadapalani,0.20155557913734024
Iyyappanthangal,Thu,19:00-19:30,60,Thiruvanmiyur,0.5228631268846033
Iyyappanthangal,Thu,19:00-19:30,60,Broadway,0.2755812939780563
Porur,Sun,18:00-18:30,46,Vadapalani,0.25788112690062964
Porur,Sun,18:00-18:30,46,Thiruvanmiyur,0.5104082106366415
Porur,Sun,18:00-18:30,46,Broadway,0.23171066246272873
Porur,Sun,08:30-09:00,95,Vadapalani,0.5872994769515008
Porur,Sun,08:30-09:00,95,Thiruvanmiyur,0.22303275590662303
Porur,Sun,08:30-09:00,95,Broadway,0.18966776714187633
Valasaravakkam,Mon,12:30-13:00,24,Vadapalani,0.48338556709072744
Valasaravakkam,Mon,12:30-13:00,24,Broadway,0.5166144329092727
Iyyappanthangal,Fri,06:00-06:30,106,Vadapalani,0.5855586444864711
Iyyappanthangal,Fri,06:00-06:30,106,Thiruvanmiyur,0.2616639667540679
Iyyappanthangal,Fri,06:00-06:30,106,Broadway,0.15277738875946104
Porur,Thu,13:30-14:00,86,Vadapalani,0.27747595140924214
Porur,Thu,13:30-14:00,86,Thiruvanmiyur,0.4480468503016653
Porur,Thu,13:30-14:00,86,Broadway,0.27447719828909267
Iyyappanthangal,Sun,20:00-20:30,49,Vadapalani,0.33072154256304404
Iyyappanthangal,Sun,20:00-20:30,49,Thiruvanmiyur,0.4624371025793849
Iyyappanthangal,Sun,20:00-20:30,49,Broadway,0.20684135485757105
Ramapuram,Sat,19:00-19:30,103,Thiruvanmiyur,1.0
Iyyappanthangal,Sat,21:30-22:00,54,Vadapalani,0.2760590832574423
Iyyappanthangal,Sat,21:30-22:00,54,Thiruvanmiyur,0.5338709122611695
Iyyappanthangal,Sat,21:30-22:00,54,Broadway,0.19007000448138836
Valasaravakkam,Fri,11:00-11:30,35,Vadapalani,0.3819606764382855
Valasaravakkam,Fri,11:00-11:30,35,Broadway,0.6180393235617144
Iyyappanthangal,Thu,06:00-06:30,63,Vadapalani,0.6114188347183828
Iyyappanthangal,Thu,06:00-06:30,63,Thiruvanmiyur,0.2807961988582141
Iyyappanthangal,Thu,06:00-06:30,63,Broadway,0.10778496642340306
Valasaravakkam,Sun,08:30-09:00,98,Vadapalani,0.804532075904498
Valasaravakkam,Sun,08:30-09:00,98,Broadway,0.19546792409550187
Iyyappanthangal,Sun,08:00-08:30,112,Vadapalani,0.5860704891722622
Iyyappanthangal,Sun,08:00-08:30,112,Thiruvanmiyur,0.22076032851299132
Iyyappanthangal,Sun,08:00-08:30,112,Broadway,0.19316918231474633
Iyyappanthangal,Mon,19:30-20:00,73,Vadapalani,0.245301103473283
Iyyappanthangal,Mon,19:30-20:00,73,Thiruvanmiyur,0.5468620614549085
Iyyappanthangal,Mon,19:30-20:00,73,Broadway,0.20783683507180847
Valasaravakkam,Sat,14:30-15:00,71,Vadapalani,0.42765236553676017
Valasaravakkam,Sat,14:30-15:00,71,Broadway,0.5723476344632399
Valasaravakkam,Fri,12:30-13:00,93,Vadapalani,0.34298135351297254
Valasaravakkam,Fri,12:30-13:00,93,Broadway,0.6570186464870273
Valasaravakkam,Thu,11:00-11:30,31,Vadapalani,0.43127001940669374
Valasaravakkam,Thu,11:00-11:30,31,Broadway,0.5687299805933063
Iyyappanthangal,Mon,12:30-13:00,69,Vadapalani,0.32403321542358815
Iyyappanthangal,Mon,12:30-13:00,69,Thiruvanmiyur,0.36941945854560776
Iyyappanthangal,Mon,12:30-13:00,69,Broadway,0.3065473260308041
Porur,Sun,07:00-07:30,120,Vadapalani,0.622760481835231
Porur,Sun,07:00-07:30,120,Thiruvanmiyur,0.23335025088685502
Porur,Sun,07:00-07:30,120,Broadway,0.1438892672779139
Ramapuram,Mon,20:30-21:00,39,Thiruvanmiyur,1.0
Iyyappanthangal,Mon,12:00-12:30,37,Vadapalani,0.3306700780904605
Iyyappanthangal,Mon,12:00-12:30,37,Thiruvanmiyur,0.3667293128225721
Iyyappanthangal,Mon,12:00-12:30,37,Broadway,0.30260060908696734
Porur,Sat,17:00-17:30,120,Vadapalani,0.23216316272360238
Porur,Sat,17:00-17:30,120,Thiruvanmiyur,0.49248355464602844
Porur,Sat,17:00-17:30,120,Broadway,0.2753532826303692
Iyyappanthangal,Thu,09:30-10:00,66,Vadapalani,0.5261266772235872
Iyyappanthangal,Thu,09:30-10:00,66,Thiruvanmiyur,0.24218259522697153
Iyyappanthangal,Thu,09:30-10:00,66,Broadway,0.23169072754944128
Valasaravakkam,Wed,07:30-08:00,118,Vadapalani,0.6788415788009945
Valasaravakkam,Wed,07:30-08:00,118,Broadway,0.32115842119900556
Porur,Tue,20:30-21:00,44,Vadapalani,0.31680238793436416
Porur,Tue,20:30-21:00,44,Thiruvanmiyur,0.5461568163399618
Porur,Tue,20:30-21:00,44,Broadway,0.1370407957256742
Iyyappanthangal,Mon,12:00-12:30,26,Vadapalani,0.21416613253611447
Iyyappanthangal,Mon,12:00-12:30,26,Thiruvanmiyur,0.3775009614697682
Iyyappanthangal,Mon,12:00-12:30,26,Broadway,0.4083329059941173
Iyyappanthangal,Fri,07:00-07:30,43,Vadapalani,0.597659915846716
Iyyappanthangal,Fri,07:00-07:30,43,Thiruvanmiyur,0.2535690927932853
Iyyappanthangal,Fri,07:00-07:30,43,Broadway,0.14877099135999872
Porur,Tue,15:00-15:30,28,Vadapalani,0.269413092880377
Porur,Tue,15:00-15:30,28,Thiruvanmiyur,0.4611592622773671
Porur,Tue,15:00-15:30,28,Broadway,0.26942764484225595
Porur,Mon,17:30-18:00,39,Vadapalani,0.23996151227531867
Porur,Mon,17:30-18:00,39,Thiruvanmiyur,0.5610609556630206
Porur,Mon,17:30-18:00,39,Broadway,0.19897753206166083
Valasaravakkam,Thu,18:30-19:00,29,Vadapalani,0.3025536987459228
Valasaravakkam,Thu,18:30-19:00,29,Broadway,0.6974463012540772
Porur,Fri,13:00-13:30,105,Vadapalani,0.3194025905196472
Porur,Fri,13:00-13:30,105,Thiruvanmiyur,0.38352165852808295
Porur,Fri,13:00-13:30,105,Broadway,0.2970757509522699
Ramapuram,Tue,16:30-17:00,22,Thiruvanmiyur,1.0
Ramapuram,Fri,15:00-15:30,86,Thiruvanmiyur,1.0
Valasaravakkam,Sun,12:30-13:00,37,Vadapalani,0.42831798095897416
Valasaravakkam,Sun,12:30-13:00,37,Broadway,0.5716820190410259
Ramapuram,Sat,15:30-16:00,70,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,18:00-18:30,94,Vadapalani,0.2788684000805086
Iyyappanthangal,Wed,18:00-18:30,94,Thiruvanmiyur,0.44326646833924477
Iyyappanthangal,Wed,18:00-18:30,94,Broadway,0.27786513158024656
Porur,Fri,15:30-16:00,26,Vadapalani,0.2696976910275967
Porur,Fri,15:30-16:00,26,Thiruvanmiyur,0.36752648723148434
Porur,Fri,15:30-16:00,26,Broadway,0.3627758217409189
Iyyappanthangal,Tue,14:00-14:30,63,Vadapalani,0.269353768249623
Iyyappanthangal,Tue,14:00-14:30,63,Thiruvanmiyur,0.3329651054752891
Iyyappanthangal,Tue,14:00-14:30,63,Broadway,0.3976811262750879
Ramapuram,Wed,12:00-12:30,39,Thiruvanmiyur,1.0
Iyyappanthangal,Sat,15:30-16:00,112,Vadapalani,0.3548379727003303
Iyyappanthangal,Sat,15:30-16:00,112,Thiruvanmiyur,0.41582168765634725
Iyyappanthangal,Sat,15:30-16:00,112,Broadway,0.2293403396433225
Porur,Tue,11:30-12:00,28,Vadapalani,0.314375166496636
Porur,Tue,11:30-12:00,28,Thiruvanmiyur,0.39508245798777003
Porur,Tue,11:30-12:00,28,Broadway,0.290542375515594
Valasaravakkam,Mon,14:00-14:30,59,Vadapalani,0.4323101637063361
Valasaravakkam,Mon,14:00-14:30,59,Broadway,0.5676898362936639
Ramapuram,Mon,17:00-17:30,33,Thiruvanmiyur,1.0
Ramapuram,Sat,06:30-07:00,69,Thiruvanmiyur,1.0
Iyyappanthangal,Mon,14:00-14:30,28,Vadapalani,0.2742054157392191
Iyyappanthangal,Mon,14:00-14:30,28,Thiruvanmiyur,0.38316742195742615
Iyyappanthangal,Mon,14:00-14:30,28,Broadway,0.3426271623033546
Porur,Sat,14:00-14:30,57,Vadapalani,0.25866602432959757
Porur,Sat,14:00-14:30,57,Thiruvanmiyur,0.37876882816427526
Porur,Sat,14:00-14:30,57,Broadway,0.36256514750612717
Ramapuram,Fri,11:30-12:00,73,Thiruvanmiyur,1.0
Valasaravakkam,Fri,11:30-12:00,105,Vadapalani,0.4023972536933329
Valasaravakkam,Fri,11:30-12:00,105,Broadway,0.5976027463066671
Porur,Wed,16:00-16:30,50,Vadapalani,0.28733692360913504
Porur,Wed,16:00-16:30,50,Thiruvanmiyur,0.48905601852885705
Porur,Wed,16:00-16:30,50,Broadway,0.22360705786200805
Ramapuram,Fri,18:00-18:30,117,Thiruvanmiyur,1.0
Porur,Sat,11:00-11:30,33,Vadapalani,0.3846380689786619
Porur,Sat,11:00-11:30,33,Thiruvanmiyur,0.38545142698229595
Porur,Sat,11:00-11:30,33,Broadway,0.2299105040390422
Ramapuram,Sun,18:30-19:00,34,Thiruvanmiyur,1.0
Valasaravakkam,Sat,21:30-22:00,88,Vadapalani,0.37352845277197455
Valasaravakkam,Sat,21:30-22:00,88,Broadway,0.6264715472280254
Iyyappanthangal,Mon,19:30-20:00,89,Vadapalani,0.23686810560034208
Iyyappanthangal,Mon,19:30-20:00,89,Thiruvanmiyur,0.5092197499168244
Iyyappanthangal,Mon,19:30-20:00,89,Broadway,0.25391214448283356
Valasaravakkam,Sun,16:00-16:30,76,Vadapalani,0.3123669268407294
Valasaravakkam,Sun,16:00-16:30,76,Broadway,0.6876330731592706
Porur,Thu,20:00-20:30,50,Vadapalani,0.2406752720990907
Porur,Thu,20:00-20:30,50,Thiruvanmiyur,0.5066344543810157
Porur,Thu,20:00-20:30,50,Broadway,0.2526902735198934
Valasaravakkam,Tue,06:30-07:00,100,Vadapalani,0.7871539329518974
Valasaravakkam,Tue,06:30-07:00,100,Broadway,0.21284606704810272
Iyyappanthangal,Mon,16:30-17:00,58,Vadapalani,0.24319568105794365
Iyyappanthangal,Mon,16:30-17:00,58,Thiruvanmiyur,0.5063827602620623
Iyyappanthangal,Mon,16:30-17:00,58,Broadway,0.25042155867999394
Porur,Fri,09:30-10:00,47,Vadapalani,0.6663751368471592
Porur,Fri,09:30-10:00,47,Thiruvanmiyur,0.16520043784024985
Porur,Fri,09:30-10:00,47,Broadway,0.16842442531259097
Iyyappanthangal,Fri,11:00-11:30,27,Vadapalani,0.27372116342291847
Iyyappanthangal,Fri,11:00-11:30,27,Thiruvanmiyur,0.4955287687772543
Iyyappanthangal,Fri,11:00-11:30,27,Broadway,0.2307500677998272
Porur,Thu,18:30-19:00,42,Vadapalani,0.22617630420325802
Porur,Thu,18:30-19:00,42,Thiruvanmiyur,0.5297321945545281
Porur,Thu,18:30-19:00,42,Broadway,0.24409150124221385
Ramapuram,Sat,18:00-18:30,42,Thiruvanmiyur,1.0
Porur,Thu,10:00-10:30,96,Vadapalani,0.3294738566617726
Porur,Thu,10:00-10:30,96,Thiruvanmiyur,0.29957377708865995
Porur,Thu,10:00-10:30,96,Broadway,0.37095236624956746
Valasaravakkam,Sun,16:00-16:30,39,Vadapalani,0.34116228256329234
Valasaravakkam,Sun,16:00-16:30,39,Broadway,0.6588377174367076
Ramapuram,Thu,10:00-10:30,63,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,21:00-21:30,85,Vadapalani,0.28841597525865337
Iyyappanthangal,Fri,21:00-21:30,85,Thiruvanmiyur,0.5741287218750281
Iyyappanthangal,Fri,21:00-21:30,85,Broadway,0.13745530286631863
Porur,Thu,16:30-17:00,63,Vadapalani,0.24663846898219427
Porur,Thu,16:30-17:00,63,Thiruvanmiyur,0.5294186040873616
Porur,Thu,16:30-17:00,63,Broadway,0.22394292693044404
Ramapuram,Sun,15:00-15:30,28,Thiruvanmiyur,1.0
Porur,Wed,06:30-07:00,57,Vadapalani,0.6013875887783016
Porur,Wed,06:30-07:00,57,Thiruvanmiyur,0.2612964822836985
Porur,Wed,06:30-07:00,57,Broadway,0.1373159289379999
Iyyappanthangal,Sun,17:30-18:00,108,Vadapalani,0.11524763671033719
Iyyappanthangal,Sun,17:30-18:00,108,Thiruvanmiyur,0.5657242866031602
Iyyappanthangal,Sun,17:30-18:00,108,Broadway,0.31902807668650257
Iyyappanthangal,Sun,15:30-16:00,89,Vadapalani,0.2792232485285982
Iyyappanthangal,Sun,15:30-16:00,89,Thiruvanmiyur,0.49306591563589985
Iyyappanthangal,Sun,15:30-16:00,89,Broadway,0.22771083583550183
Ramapuram,Sat,06:00-06:30,69,Thiruvanmiyur,1.0
Valasaravakkam,Mon,14:00-14:30,25,Vadapalani,0.40103347160460456
Valasaravakkam,Mon,14:00-14:30,25,Broadway,0.5989665283953953
Porur,Tue,17:30-18:00,29,Vadapalani,0.2884631389349727
Porur,Tue,17:30-18:00,29,Thiruvanmiyur,0.4962187266557799
Porur,Tue,17:30-18:00,29,Broadway,0.21531813440924752
Valasaravakkam,Sun,15:30-16:00,99,Vadapalani,0.49085312815596094
Valasaravakkam,Sun,15:30-16:00,99,Broadway,0.5091468718440391
Valasaravakkam,Fri,20:00-20:30,53,Vadapalani,0.24981222036481018
Valasaravakkam,Fri,20:00-20:30,53,Broadway,0.7501877796351898
Ramapuram,Sat,20:30-21:00,107,Thiruvanmiyur,1.0
Porur,Mon,18:30-19:00,44,Vadapalani,0.261749201367912
Porur,Mon,18:30-19:00,44,Thiruvanmiyur,0.5047014038452498
Porur,Mon,18:30-19:00,44,Broadway,0.23354939478683814
Valasaravakkam,Thu,10:30-11:00,46,Vadapalani,0.4577472876080688
Valasaravakkam,Thu,10:30-11:00,46,Broadway,0.5422527123919312
Porur,Mon,20:30-21:00,35,Vadapalani,0.25245567629020466
Porur,Mon,20:30-21:00,35,Thiruvanmiyur,0.4747320814392635
Porur,Mon,20:30-21:00,35,Broadway,0.27281224227053175
Porur,Wed,06:30-07:00,39,Vadapalani,0.5591203323197836
Porur,Wed,06:30-07:00,39,Thiruvanmiyur,0.32908951784788554
Porur,Wed,06:30-07:00,39,Broadway,0.11179014983233064
Valasaravakkam,Mon,21:30-22:00,22,Vadapalani,0.304910156383296
Valasaravakkam,Mon,21:30-22:00,22,Broadway,0.695089843616704
Iyyappanthangal,Tue,09:30-10:00,68,Vadapalani,0.5685523856612258
Iyyappanthangal,Tue,09:30-10:00,68,Thiruvanmiyur,0.30724805993281223
Iyyappanthangal,Tue,09:30-10:00,68,Broadway,0.124199554405962
Iyyappanthangal,Sun,20:30-21:00,120,Vadapalani,0.2999851423959166
Iyyappanthangal,Sun,20:30-21:00,120,Thiruvanmiyur,0.5042283965964331
Iyyappanthangal,Sun,20:30-21:00,120,Broadway,0.19578646100765024
Valasaravakkam,Wed,21:00-21:30,49,Vadapalani,0.29391298803560834
Valasaravakkam,Wed,21:00-21:30,49,Broadway,0.7060870119643915
Iyyappanthangal,Fri,18:30-19:00,27,Vadapalani,0.26730494344718725
Iyyappanthangal,Fri,18:30-19:00,27,Thiruvanmiyur,0.4829522030584927
Iyyappanthangal,Fri,18:30-19:00,27,Broadway,0.24974285349432013
Ramapuram,Mon,09:00-09:30,108,Thiruvanmiyur,1.0
Valasaravakkam,Sun,06:30-07:00,52,Vadapalani,0.7056995803310021
Valasaravakkam,Sun,06:30-07:00,52,Broadway,0.29430041966899784
Porur,Sat,20:30-21:00,88,Vadapalani,0.2168880384869084
Porur,Sat,20:30-21:00,88,Thiruvanmiyur,0.4859496052349044
Porur,Sat,20:30-21:00,88,Broadway,0.2971623562781873
Valasaravakkam,Sun,08:00-08:30,75,Vadapalani,0.798295303116411
Valasaravakkam,Sun,08:00-08:30,75,Broadway,0.20170469688358897
Ramapuram,Mon,12:30-13:00,104,Thiruvanmiyur,1.0
Porur,Mon,18:30-19:00,60,Vadapalani,0.30420064697844246
Porur,Mon,18:30-19:00,60,Thiruvanmiyur,0.48736802743508584
Porur,Mon,18:30-19:00,60,Broadway,0.2084313255864716
Porur,Wed,21:00-21:30,58,Vadapalani,0.24803826188173772
Porur,Wed,21:00-21:30,58,Thiruvanmiyur,0.5174231802106669
Porur,Wed,21:00-21:30,58,Broadway,0.23453855790759534
Porur,Fri,13:30-14:00,63,Vadapalani,0.3453199763629598
Porur,Fri,13:30-14:00,63,Thiruvanmiyur,0.3416048180171316
Porur,Fri,13:30-14:00,63,Broadway,0.3130752056199086
Iyyappanthangal,Fri,09:30-10:00,69,Vadapalani,0.585705758935837
Iyyappanthangal,Fri,09:30-10:00,69,Thiruvanmiyur,0.24913445018693472
Iyyappanthangal,Fri,09:30-10:00,69,Broadway,0.1651597908772282
Valasaravakkam,Wed,20:30-21:00,29,Vadapalani,0.31267650081363446
Valasaravakkam,Wed,20:30-21:00,29,Broadway,0.6873234991863655
Iyyappanthangal,Tue,15:00-15:30,57,Vadapalani,0.27500479137273764
Iyyappanthangal,Tue,15:00-15:30,57,Thiruvanmiyur,0.39766246026915825
Iyyappanthangal,Tue,15:00-15:30,57,Broadway,0.3273327483581043
Valasaravakkam,Mon,15:30-16:00,90,Vadapalani,0.46715026359428374
Valasaravakkam,Mon,15:30-16:00,90,Broadway,0.5328497364057162
Ramapuram,Mon,19:30-20:00,30,Thiruvanmiyur,1.0
Ramapuram,Thu,13:00-13:30,93,Thiruvanmiyur,1.0
Valasaravakkam,Wed,13:30-14:00,51,Vadapalani,0.481296755920117
Valasaravakkam,Wed,13:30-14:00,51,Broadway,0.5187032440798831
Iyyappanthangal,Wed,20:00-20:30,64,Vadapalani,0.24335704843989794
Iyyappanthangal,Wed,20:00-20:30,64,Thiruvanmiyur,0.5072536036133622
Iyyappanthangal,Wed,20:00-20:30,64,Broadway,0.24938934794673992
Valasaravakkam,Mon,10:00-10:30,80,Vadapalani,0.4863208677028795
Valasaravakkam,Mon,10:00-10:30,80,Broadway,0.5136791322971206
Iyyappanthangal,Sat,16:00-16:30,86,Vadapalani,0.2910483645329755
Iyyappanthangal,Sat,16:00-16:30,86,Thiruvanmiyur,0.4581783581361547
Iyyappanthangal,Sat,16:00-16:30,86,Broadway,0.25077327733086974
Iyyappanthangal,Sat,20:30-21:00,98,Vadapalani,0.22376480994185388
Iyyappanthangal,Sat,20:30-21:00,98,Thiruvanmiyur,0.518312689212777
Iyyappanthangal,Sat,20:30-21:00,98,Broadway,0.25792250084536905
Porur,Sat,11:30-12:00,110,Vadapalani,0.3186980630570441
Porur,Sat,11:30-12:00,110,Thiruvanmiyur,0.4044912736586519
Porur,Sat,11:30-12:00,110,Broadway,0.27681066328430404
Valasaravakkam,Mon,11:00-11:30,53,Vadapalani,0.412770560665337
Valasaravakkam,Mon,11:00-11:30,53,Broadway,0.5872294393346631
Valasaravakkam,Wed,10:30-11:00,21,Vadapalani,0.4589809154708619
Valasaravakkam,Wed,10:30-11:00,21,Broadway,0.541019084529138
Porur,Sun,20:00-20:30,77,Vadapalani,0.25730998567360946
Porur,Sun,20:00-20:30,77,Thiruvanmiyur,0.46927067195487476
Porur,Sun,20:00-20:30,77,Broadway,0.27341934237151594
Valasaravakkam,Sat,06:00-06:30,44,Vadapalani,0.7239011803411053
Valasaravakkam,Sat,06:00-06:30,44,Broadway,0.2760988196588947
Porur,Wed,15:00-15:30,96,Vadapalani,0.2688065371470009
Porur,Wed,15:00-15:30,96,Thiruvanmiyur,0.48848641308169993
Porur,Wed,15:00-15:30,96,Broadway,0.24270704977129912
Valasaravakkam,Fri,10:30-11:00,36,Vadapalani,0.5048074462147689
Valasaravakkam,Fri,10:30-11:00,36,Broadway,0.4951925537852311
Ramapuram,Fri,13:30-14:00,24,Thiruvanmiyur,1.0
Ramapuram,Sat,21:00-21:30,57,Thiruvanmiyur,1.0
Iyyappanthangal,Thu,14:00-14:30,113,Vadapalani,0.31773254113350424
Iyyappanthangal,Thu,14:00-14:30,113,Thiruvanmiyur,0.3129945264476078
Iyyappanthangal,Thu,14:00-14:30,113,Broadway,0.36927293241888803
Ramapuram,Wed,06:30-07:00,107,Thiruvanmiyur,1.0
Valasaravakkam,Sun,16:00-16:30,36,Vadapalani,0.19881573094580732
Valasaravakkam,Sun,16:00-16:30,36,Broadway,0.8011842690541926
Valasaravakkam,Wed,18:30-19:00,110,Vadapalani,0.42868441397993745
Valasaravakkam,Wed,18:30-19:00,110,Broadway,0.5713155860200626
Valasaravakkam,Sun,16:30-17:00,20,Vadapalani,0.36123502660252793
Valasaravakkam,Sun,16:30-17:00,20,Broadway,0.6387649733974722
Valasaravakkam,Thu,19:30-20:00,35,Vadapalani,0.38468862286995986
Valasaravakkam,Thu,19:30-20:00,35,Broadway,0.6153113771300402
Iyyappanthangal,Sat,16:00-16:30,91,Vadapalani,0.15599794394631195
Iyyappanthangal,Sat,16:00-16:30,91,Thiruvanmiyur,0.5388329434862962
Iyyappanthangal,Sat,16:00-16:30,91,Broadway,0.3051691125673919
Ramapuram,Sun,20:00-20:30,111,Thiruvanmiyur,1.0
Iyyappanthangal,Sun,15:00-15:30,119,Vadapalani,0.33985667742000336
Iyyappanthangal,Sun,15:00-15:30,119,Thiruvanmiyur,0.3734834115573663
Iyyappanthangal,Sun,15:00-15:30,119,Broadway,0.2866599110226303
Iyyappanthangal,Wed,16:00-16:30,66,Vadapalani,0.16910035375175597
Iyyappanthangal,Wed,16:00-16:30,66,Thiruvanmiyur,0.5408905677612577
Iyyappanthangal,Wed,16:00-16:30,66,Broadway,0.2900090784869865
Porur,Wed,06:30-07:00,35,Vadapalani,0.5883295568157164
Porur,Wed,06:30-07:00,35,Thiruvanmiyur,0.266683534242825
Porur,Wed,06:30-07:00,35,Broadway,0.14498690894145858
Iyyappanthangal,Fri,08:00-08:30,69,Vadapalani,0.6208408805393711
Iyyappanthangal,Fri,08:00-08:30,69,Thiruvanmiyur,0.2525482959126165
Iyyappanthangal,Fri,08:00-08:30,69,Broadway,0.12661082354801242
Valasaravakkam,Fri,13:00-13:30,53,Vadapalani,0.4898939987262561
Valasaravakkam,Fri,13:00-13:30,53,Broadway,0.5101060012737438
Ramapuram,Fri,20:00-20:30,85,Thiruvanmiyur,1.0
Valasaravakkam,Tue,19:00-19:30,54,Vadapalani,0.38899233604374045
Valasaravakkam,Tue,19:00-19:30,54,Broadway,0.6110076639562597
Porur,Sun,10:00-10:30,53,Vadapalani,0.28240844623193445
Porur,Sun,10:00-10:30,53,Thiruvanmiyur,0.43172811805290373
Porur,Sun,10:00-10:30,53,Broadway,0.28586343571516193
Ramapuram,Sun,07:30-08:00,91,Thiruvanmiyur,1.0
Ramapuram,Wed,19:30-20:00,31,Thiruvanmiyur,1.0
Iyyappanthangal,Mon,15:00-15:30,94,Vadapalani,0.36400341290877547
Iyyappanthangal,Mon,15:00-15:30,94,Thiruvanmiyur,0.3783456834957785
Iyyappanthangal,Mon,15:00-15:30,94,Broadway,0.257650903595446
Valasaravakkam,Fri,09:00-09:30,49,Vadapalani,0.7242232657458549
Valasaravakkam,Fri,09:00-09:30,49,Broadway,0.275776734254145
Valasaravakkam,Wed,18:00-18:30,45,Vadapalani,0.2991242972822731
Valasaravakkam,Wed,18:00-18:30,45,Broadway,0.7008757027177269
Iyyappanthangal,Tue,16:30-17:00,61,Vadapalani,0.18376503954783086
Iyyappanthangal,Tue,16:30-17:00,61,Thiruvanmiyur,0.48178285970464974
Iyyappanthangal,Tue,16:30-17:00,61,Broadway,0.33445210074751935
Porur,Fri,10:30-11:00,37,Vadapalani,0.32772883961534954
Porur,Fri,10:30-11:00,37,Thiruvanmiyur,0.4384545271265738
Porur,Fri,10:30-11:00,37,Broadway,0.23381663325807675
Porur,Wed,20:30-21:00,61,Vadapalani,0.2542767806184565
Porur,Wed,20:30-21:00,61,Thiruvanmiyur,0.569385917238226
Porur,Wed,20:30-21:00,61,Broadway,0.17633730214331758
Ramapuram,Sat,16:30-17:00,54,Thiruvanmiyur,1.0
Valasaravakkam,Mon,20:00-20:30,27,Vadapalani,0.34688034782934135
Valasaravakkam,Mon,20:00-20:30,27,Broadway,0.6531196521706586
Iyyappanthangal,Sun,14:00-14:30,82,Vadapalani,0.30717475730367694
Iyyappanthangal,Sun,14:00-14:30,82,Thiruvanmiyur,0.41955275070797743
Iyyappanthangal,Sun,14:00-14:30,82,Broadway,0.27327249198834574
Valasaravakkam,Mon,14:00-14:30,81,Vadapalani,0.39781876276187383
Valasaravakkam,Mon,14:00-14:30,81,Broadway,0.6021812372381262
Valasaravakkam,Sat,09:30-10:00,60,Vadapalani,0.7332931692828146
Valasaravakkam,Sat,09:30-10:00,60,Broadway,0.2667068307171853
Ramapuram,Wed,10:00-10:30,29,Thiruvanmiyur,1.0
Valasaravakkam,Wed,20:30-21:00,30,Vadapalani,0.2790930992118898
Valasaravakkam,Wed,20:30-21:00,30,Broadway,0.7209069007881103
Ramapuram,Tue,16:00-16:30,68,Thiruvanmiyur,1.0
Porur,Wed,19:00-19:30,47,Vadapalani,0.268646260064673
Porur,Wed,19:00-19:30,47,Thiruvanmiyur,0.5174457841143716
Porur,Wed,19:00-19:30,47,Broadway,0.21390795582095543
Valasaravakkam,Sat,18:30-19:00,75,Vadapalani,0.39932991873843154
Valasaravakkam,Sat,18:30-19:00,75,Broadway,0.6006700812615685
Iyyappanthangal,Wed,14:00-14:30,69,Vadapalani,0.3138853934463296
Iyyappanthangal,Wed,14:00-14:30,69,Thiruvanmiyur,0.43211956887745445
Iyyappanthangal,Wed,14:00-14:30,69,Broadway,0.2539950376762159
Ramapuram,Thu,15:00-15:30,37,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,21:00-21:30,112,Vadapalani,0.29516460899132574
Iyyappanthangal,Wed,21:00-21:30,112,Thiruvanmiyur,0.5344498006231284
Iyyappanthangal,Wed,21:00-21:30,112,Broadway,0.17038559038554577
Valasaravakkam,Sat,17:00-17:30,34,Vadapalani,0.2235179635682402
Valasaravakkam,Sat,17:00-17:30,34,Broadway,0.7764820364317598
Porur,Wed,07:00-07:30,109,Vadapalani,0.5206288814402313
Porur,Wed,07:00-07:30,109,Thiruvanmiyur,0.33220510600266595
Porur,Wed,07:00-07:30,109,Broadway,0.1471660125571026
Iyyappanthangal,Thu,07:30-08:00,74,Vadapalani,0.6736186931936428
Iyyappanthangal,Thu,07:30-08:00,74,Thiruvanmiyur,0.16518796027308105
Iyyappanthangal,Thu,07:30-08:00,74,Broadway,0.16119334653327616
Iyyappanthangal,Thu,14:30-15:00,23,Vadapalani,0.30121061824755463
Iyyappanthangal,Thu,14:30-15:00,23,Thiruvanmiyur,0.38738736012647584
Iyyappanthangal,Thu,14:30-15:00,23,Broadway,0.31140202162596947
Iyyappanthangal,Sat,21:00-21:30,54,Vadapalani,0.27073911174210885
Iyyappanthangal,Sat,21:00-21:30,54,Thiruvanmiyur,0.5024080194980053
Iyyappanthangal,Sat,21:00-21:30,54,Broadway,0.22685286875988578
